-1183.0,-1539.0,-5342.0,-909.0,-2756.0,-2954.0,-2312.0,-2188.0,-3512.0,-5061.0,-3776.0,-894.0,-2632.0,-1678.0,-812.0,-573.0,-4394.0,-695.0,-1199.0,-4514.0,-325.0,-1182.0,-1763.0,-3185.0,-1574.0,-1599.0,-4989.0,-1521.0,-1011.0,-1845.0,-1789.0,-794.0,-1446.0,-1519.0,-936.0,-716.0,-794.0,-1709.0,-1450.0,-699.0,-1615.0,-1212.0,-1618.0,-2213.0,-1504.0,-1211.0,-4924.0,-2865.0,-2750.0,-1737.0,-1115.0,-543.0,-2692.0,-1745.0,-4538.0,-2437.0,-1337.0,-709.0,-431.0,-1665.0,-1145.0,-1569.0,-873.0,-1562.0,-1407.0,-3010.0,-1683.0,-481.0,-554.0,-1619.0,-2743.0,-2033.0,-3529.0,-676.0,-3207.0,-4416.0,-542.0,-765.0,-2127.0,-1660.0,-321.0,-1477.0,-1336.0,-1843.0,-1181.0,-905.0,-1539.0,-2826.0,-1660.0,-3749.0,-430.0,-1196.0,-2507.0,-1374.0,-1174.0,-4690.0,-2859.0,-1840.0,-2249.0,-3247.0
-1882.0,-2206.0,-1253.0,-851.0,-1219.0,-1684.0,-932.0,-844.0,-372.0,-8502.0,-2502.0,-3056.0,-2825.0,-1701.0,-2557.0,-2024.0,-939.0,-1227.0,-2233.0,-946.0,-779.0,-4960.0,-3004.0,-2185.0,-1690.0,-1269.0,-1926.0,-2601.0,-765.0,-830.0,-1111.0,-1125.0,-1369.0,-1060.0,-375.0,-1406.0,-586.0,-1124.0,-2129.0,-1477.0,-1866.0,-4550.0,-1279.0,-1401.0,-484.0,-1525.0,-3022.0,-1759.0,-1499.0,-3153.0,-576.0,-2577.0,-1848.0,-1333.0,-4045.0,-4043.0,-2487.0,-748.0,-1132.0,-1969.0,-1272.0,-1212.0,-2027.0,-930.0,-2043.0,-2551.0,-590.0,-1470.0,-2853.0,-989.0,-803.0,-4595.0,-2028.0,-4846.0,-796.0,-1302.0,-6861.0,-1487.0,-7466.0,-1939.0,-559.0,-1750.0,-460.0,-2314.0,-1762.0,-1105.0,-3282.0,-1647.0,-970.0,-4494.0,-917.0,-3077.0,-2987.0,-1077.0,-1078.0,-1692.0,-1061.0,-4142.0,-505.0,-1385.0
-2069.0,-3621.0,-1341.0,-1516.0,-1159.0,-4964.0,-3084.0,-2355.0,-1610.0,-3213.0,-631.0,-1257.0,-2449.0,-1565.0,-4150.0,-898.0,-695.0,-4237.0,-1430.0,-936.0,-4048.0,-1595.0,-1217.0,-701.0,-2903.0,-1488.0,-940.0,-1919.0,-1194.0,-1071.0,-1162.0,-2087.0,-1023.0,-1983.0,-3088.0,-860.0,-4998.0,-905.0,-1015.0,-1563.0,-1163.0,-3129.0,-2234.0,-3714.0,-809.0,-746.0,-3945.0,-1967.0,-812.0,-1268.0,-587.0,-3652.0,-3076.0,-2247.0,-668.0,-2693.0,-1161.0,-920.0,-4968.0,-2079.0,-2679.0,-1477.0,-2735.0,-1302.0,-4061.0,-941.0,-2858.0,-1115.0,-2152.0,-933.0,-1013.0,-1235.0,-840.0,-2091.0,-2961.0,-1297.0,-659.0,-6834.0,-2813.0,-1655.0,-1569.0,-2186.0,-414.0,-576.0,-1072.0,-2347.0,-800.0,-898.0,-879.0,-1518.0,-1051.0,-979.0,-1348.0,-2064.0,-1228.0,-1701.0,-467.0,-6905.0,-1760.0,-817.0
-2111.0,-1467.0,-1496.0,-548.0,-3366.0,-1353.0,-2778.0,-799.0,-1533.0,-2735.0,-3959.0,-1522.0,-761.0,-2259.0,-629.0,-2775.0,-1342.0,-2010.0,-4100.0,-1143.0,-1237.0,-840.0,-5343.0,-2698.0,-4419.0,-1477.0,-3125.0,-1082.0,-1724.0,-1272.0,-1840.0,-1162.0,-1022.0,-1129.0,-2448.0,-863.0,-5764.0,-2948.0,-3213.0,-3310.0,-1771.0,-2268.0,-1226.0,-776.0,-705.0,-635.0,-2901.0,-2193.0,-1300.0,-742.0,-2616.0,-700.0,-904.0,-1139.0,-1858.0,-2099.0,-827.0,-729.0,-995.0,-1430.0,-1069.0,-1858.0,-925.0,-648.0,-2765.0,-353.0,-3000.0,-1170.0,-1982.0,-3226.0,-1332.0,-685.0,-769.0,-1713.0,-4536.0,-2644.0,-849.0,-795.0,-1245.0,-2207.0,-2292.0,-1047.0,-413.0,-1666.0,-786.0,-1457.0,-1652.0,-3291.0,-1190.0,-389.0,-4079.0,-2417.0,-1619.0,-1092.0,-583.0,-2565.0,-824.0,-1294.0,-1062.0,-4817.0
-2424.0,-681.0,-5086.0,-2822.0,-1573.0,-1101.0,-6434.0,-1224.0,-1073.0,-1456.0,-2623.0,-4126.0,-1396.0,-1988.0,-2492.0,-1786.0,-3557.0,-1974.0,-1078.0,-2710.0,-671.0,-1616.0,-1223.0,-2228.0,-1325.0,-2263.0,-1615.0,-3479.0,-1749.0,-1394.0,-761.0,-2757.0,-833.0,-2586.0,-1257.0,-1382.0,-1446.0,-1033.0,-236.0,-1592.0,-1088.0,-788.0,-1236.0,-2368.0,-3186.0,-1401.0,-2590.0,-1282.0,-1029.0,-1674.0,-483.0,-920.0,-1341.0,-1668.0,-1523.0,-686.0,-899.0,-2233.0,-1071.0,-3759.0,-477.0,-1422.0,-2053.0,-940.0,-1976.0,-1319.0,-2058.0,-1326.0,-1511.0,-2462.0,-2753.0,-2199.0,-3300.0,-1863.0,-1238.0,-1306.0,-2232.0,-4508.0,-1301.0,-745.0,-1606.0,-3669.0,-730.0,-1335.0,-2223.0,-1646.0,-1697.0,-1573.0,-1158.0,-1021.0,-795.0,-1382.0,-964.0,-2527.0,-2189.0,-1620.0,-972.0,-1760.0,-957.0,-2900.0
